product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/birde-combo-pack-2-premium-sports-running-shoes-women/p/itm6dfc4231884bc?pid=SHOGRMHZAV8HRCUZ&lid=LSTSHOGRMHZAV8HRCUZRV6YE9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_34&otracker=search&otracker1=search&fm=organic&iid=94a04a26-3df8-42bc-9eee-e2265acd5be7.SHOGRMHZAV8HRCUZ.SEARCH&ppt=None&ppn=None&ssid=52hsitw7pc0000001763207667125&qH=32e27b1148959538,Combo Pack of 2 Premium Sports Running Shoes For Women,Birde,595,0.7,4,3058
https://www.flipkart.com/asian-firefly-09-navy-gym-sports-walking-stylish-running-shoes-women/p/itm0ca2235634b47?pid=SHOGN9YDZW9QH2D5&lid=LSTSHOGN9YDZW9QH2D52DZOLU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=94a04a26-3df8-42bc-9eee-e2265acd5be7.SHOGN9YDZW9QH2D5.SEARCH&ppt=None&ppn=None&ssid=52hsitw7pc0000001763207667125&qH=32e27b1148959538,"Firefly-09 Navy Gym,Sports,Walking,Stylish Running Shoes For Women",asian,771,0.48,4.2,17459
https://www.flipkart.com/campus-camp-fleek-running-training-gym-shoes-women-lightweight-comfortable-walking/p/itm4ec6f56e62ead?pid=SHOGHXKDAZHZZZKH&lid=LSTSHOGHXKDAZHZZZKHPJ2TBF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_GxVLJ-nmb2AHCAdVPTwdbIrvF8HfLHjQxbr0zaUR3sqMmyuXA91k-Zff55yKhbycglPrkYKjXH6Zd7HzdH40gAAlvNo-tguW1XjLLiPm_o8%3D&ppt=None&ppn=None&ssid=52hsitw7pc0000001763207667125&qH=32e27b1148959538,"CAMP FLEEK | Running, Training, Gym Shoes for Women | Lightweight Comfortable Walking Shoes For Women",CAMPUS,742,0.42,4.1,236
https://www.flipkart.com/asian-casual-walking-gym-shoes-women-stylish-comfortable-outdoor-breeze-01-women/p/itm3416ea83f0c7f?pid=SHOGZ36U6YFSDUXZ&lid=LSTSHOGZ36U6YFSDUXZGUBDS0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=94a04a26-3df8-42bc-9eee-e2265acd5be7.SHOGZ36U6YFSDUXZ.SEARCH&ppt=None&ppn=None&ssid=52hsitw7pc0000001763207667125&qH=32e27b1148959538,Casual Walking & Gym Shoes For Women| Stylish and Comfortable Outdoor|Breeze-01 Walking Shoes For Women,asian,780,0.21,4.2,2372
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itm68ab71f052daf?pid=SHOGH3Y2FRQRSVRS&lid=LSTSHOGH3Y2FRQRSVRS90ZBAH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOGH3Y2FRQRSVRS.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"Fabbmate Trendy Sports Shoes for Women's Running,Walking with Memory Foam Running Shoes For Women",Fabbmate,373,0.53,4,132156
https://www.flipkart.com/fabbmate-casual-sneakers-women/p/itm8cf9f8153b735?pid=SHOH3UGUGRTGNFXJ&lid=LSTSHOH3UGUGRTGNFXJA9HDLY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOH3UGUGRTGNFXJ.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,Fabbmate Casual Sneakers For Women,Fabbmate,450,0.54,4,14918
https://www.flipkart.com/red-tape-casual-sports-shoes-women-soft-cushioned-insole-slip-resistance-walking/p/itm502839f53f652?pid=SHOH9UYFBZXHD6M5&lid=LSTSHOH9UYFBZXHD6M5CTCCNY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOH9UYFBZXHD6M5.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"Casual Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE,1535,0.81,4.3,1289
https://www.flipkart.com/campus-zoe-plus-women-s-casual-shoes-memory-foam-insole-pillo-slip-walking-women/p/itm3645b22e7e072?pid=SHOFXFETQHVPYGG6&lid=LSTSHOFXFETQHVPYGG68QKHXN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOFXFETQHVPYGG6.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,ZOE PLUS Women's Casual Shoes | Memory Foam Insole with Pillo Foam | Slip On Walking Shoes For Women,CAMPUS,719,0.1,4,19107
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-walking-women/p/itmaca5257e1f37d?pid=SHOHFK4BQYEMQATM&lid=LSTSHOHFK4BQYEMQATMTHZSX8&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_50&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOHFK4BQYEMQATM.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Walking Shoes For Women",BERSACHE,498,0.75,3.9,2437
https://www.flipkart.com/vokline-sports-running-trekking-gym-outdoors-women/p/itm119cf8f5a660d?pid=SHOGBSKGKU7HUNVQ&lid=LSTSHOGBSKGKU7HUNVQK1341V&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&spotlightTagId=default_BestsellerId_osp%2Fiko%2Fd20&srno=s_2_53&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOGBSKGKU7HUNVQ.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"sports ,Running ,Trekking ,gym Outdoors For Women",Vokline,333,0.66,4.1,143319
https://www.flipkart.com/asian-sneakers-gym-sports-casual-walking-stylish-destiny-04-running-shoes-women/p/itm816dfc70d0a81?pid=SHOH5Z3K7VYSN2ZA&lid=LSTSHOH5Z3K7VYSN2ZAZPCFER&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_54&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOH5Z3K7VYSN2ZA.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"Sneakers,Gym,Sports,Casual,Walking,Stylish Destiny-04 Running Shoes For Women",asian,832,0.38,4,10250
https://www.flipkart.com/rowlans-comfortable-durable-sneakers-casualshoes-sportshoes-dailyuse-walking-shoes-women/p/itm59a7ffe148cd9?pid=SHOGSN2SRHZWEN7X&lid=LSTSHOGSN2SRHZWEN7XXUAVGN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_56&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOGSN2SRHZWEN7X.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,comfortable/durable/sneakers/casualshoes/sportshoes/dailyuse Walking Shoes For Women,Rowlans,499,0.82,4,3116
https://www.flipkart.com/campus-camp-eloy-walking-shoes-women/p/itmd181ea713e1c2?pid=SHOGMNPSKVKV76AR&lid=LSTSHOGMNPSKVKV76ARU1DFK3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_59&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOGMNPSKVKV76AR.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,CAMP ELOY Walking Shoes For Women,CAMPUS,899,0.1,4.3,12484
https://www.flipkart.com/abros-suma-running-shoes-women/p/itmab7992ae4a823?pid=SHOHF9J9GH8XNTZB&lid=LSTSHOHF9J9GH8XNTZBQJNVWI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_63&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOHF9J9GH8XNTZB.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,SUMA Running Shoes For Women,Abros,875,0.64,4.2,120
https://www.flipkart.com/hrx-hrithik-roshan-new-chn-white-walking-shoes-women/p/itm74d7590696a48?pid=SHOGXHHKPG34N9U4&lid=LSTSHOGXHHKPG34N9U4WWUTN3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_64&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOGXHHKPG34N9U4.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,NEW-CHN-WHITE Walking Shoes For Women,HRX by Hrithik Roshan,999,0.75,4,2833
https://www.flipkart.com/bokzzon-comfortable-gym-shoes-women-stylish-footwear-lightweight-training/p/itm8a41ed92dd81b?pid=SHOHFBWNZRYBQUST&lid=LSTSHOHFBWNZRYBQUSTGDMCJY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_65&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOHFBWNZRYBQUST.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,Comfortable gym shoes for women stylish women footwear lightweight shoes Training & Gym Shoes For Women,BOKZZON,369,0.63,3.9,32
https://www.flipkart.com/abros-arma-running-shoes-women/p/itmdd63f46e12031?pid=SHOHF9J9D8YKYT8F&lid=LSTSHOHF9J9D8YKYT8FUZIAMP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_66&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOHF9J9D8YKYT8F.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,ARMA Running Shoes For Women,Abros,777,0.66,4.3,64
https://www.flipkart.com/fabbmate-ogyi-shoes-latest-collection-sneakers-girls-women/p/itmdb016aed28814?pid=SHOH3GYHHZJK2XRZ&lid=LSTSHOH3GYHHZJK2XRZBVFLMS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_69&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOH3GYHHZJK2XRZ.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,Ogyi Shoes Latest Collection Sneakers Girls Sneakers Ogyi Shoes Sneakers For Women,Fabbmate,445,0.55,3.8,3094
https://www.flipkart.com/asian-08-white-gym-sports-walking-training-stylish-running-shoes-women/p/itm304bcb34c1711?pid=SHOGN8ZCCGK62WVK&lid=LSTSHOGN8ZCCGK62WVKL1MCRW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_76&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOGN8ZCCGK62WVK.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"-08 White Gym,Sports,Walking,Training,Stylish Running Shoes For Women",asian,759,0.49,4.1,22285
https://www.flipkart.com/campus-ciara-breathable-anti-slip-light-shoe-running-training-yoga-casual-wear-running-shoes-women/p/itm9ef36a18ddf1f?pid=SHOH4CHHGMTXTRKH&lid=LSTSHOH4CHHGMTXTRKHR2IEOV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_79&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOH4CHHGMTXTRKH.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,"CIARA Breathable, Anti-Slip, Light Shoe for Running, Training, Yoga, Casual Wear Running Shoes For Women",CAMPUS,1142,0.42,4.4,4402
https://www.flipkart.com/campus-cristy-women-s-sports-shoes-cushioned-insole-pillo-foam-lace-up-running-women/p/itm464745124f870?pid=SHOG3PFAYGHVFEAZ&lid=LSTSHOG3PFAYGHVFEAZAZEC71&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_80&otracker=search&otracker1=search&fm=organic&iid=ad21d811-ec6c-4f34-a186-d308ad1b0514.SHOG3PFAYGHVFEAZ.SEARCH&ppt=None&ppn=None&ssid=9yo4tfywmo0000001763207668836&qH=32e27b1148959538,CRISTY Women's Sports Shoes | Cushioned Insole with Pillo Foam | Lace-Up Running Shoes For Women,CAMPUS,669,0.39,4.2,37527
https://www.flipkart.com/vokline-sports-shoes-trekking-shoes-running-shoes-gym-shoes-women-walking/p/itm95073f01aa682?pid=SHOGKRMTBHKYZTZX&lid=LSTSHOGKRMTBHKYZTZX472RHL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_83&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGKRMTBHKYZTZX.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Vokline Sports shoes,trekking shoes, Running shoes,gym shoes For Women Walking Shoes For Women",Vokline,357,0.64,4.1,143319
https://www.flipkart.com/deals4you-sneakers-women/p/itmb224093aba791?pid=SHOGD2FQ9HEUD2JC&lid=LSTSHOGD2FQ9HEUD2JCR4TJLZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_85&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGD2FQ9HEUD2JC.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Sneakers For Women,Deals4you,448,0.7,3.9,69230
https://www.flipkart.com/sparx-sl-170-running-shoes-women/p/itm655be528d709f?pid=SHOFYN5GXYW3GAKY&lid=LSTSHOFYN5GXYW3GAKYRBVPGA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_86&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOFYN5GXYW3GAKY.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,SL 170 Running Shoes For Women,Sparx,894,0.18,4.3,23184
https://www.flipkart.com/asian-running-shoes-women/p/itmc1def311b6ff8?pid=SHOH7YBZXR5Z6VEV&lid=LSTSHOH7YBZXR5Z6VEVNLNPQJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_87&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fmHOLOz17K908h_ahYigo_uksRSQTyJTne0zBzkO8BH5_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Running Shoes For Women,asian,799,0.23,4.5,35
https://www.flipkart.com/campus-raye-women-s-sports-shoes-pillofoam-comfort-cushioned-memory-insole-lace-up-running-women/p/itm5709db7a05836?pid=SHOHF5HFHQEMSFHC&lid=LSTSHOHF5HFHQEMSFHCYXWKTN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_90&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOHF5HFHQEMSFHC.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,RAYE Women's Sports Shoes | PilloFoam Comfort & Cushioned Memory Insole |Lace-Up Running Shoes For Women,CAMPUS,970,0.51,4.4,7227
https://www.flipkart.com/asian-fashion-02-sports-shoes-women-without-laces-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-slip-blue-jogging-walking-gym-party-walking/p/itmf7ct5vmzhpge3?pid=SHOF7CRTQAFYYEHM&lid=LSTSHOF7CRTQAFYYEHMCZU06V&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_93&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOF7CRTQAFYYEHM.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Fashion-02 sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Slip on blue shoes for jogging, walking, gym & party Walking Shoes For Women",asian,724,0.27,4.2,14231
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itmee51e94983f2a?pid=SHOGUM9X34KPQWT6&lid=LSTSHOGUM9X34KPQWT6H3AQXG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_94&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGUM9X34KPQWT6.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian,847,0.43,4.2,1315
https://www.flipkart.com/asian-firefly-05-navy-sports-gym-jogging-walking-training-stylish-running-shoes-women/p/itm42903d6853093?pid=SHOGGG7EWYV33FJH&lid=LSTSHOGGG7EWYV33FJHKV4P8B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_96&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGGG7EWYV33FJH.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Firefly-05 Navy Sports,Gym,Jogging,Walking,Training,Stylish Running Shoes For Women",asian,754,0.49,4.1,2155
https://www.flipkart.com/asian-firefly-10-grey-sports-training-gym-walking-stylish-walking-shoes-women/p/itma785e0a8706a0?pid=SHOGHH2UVSCCHFXC&lid=LSTSHOGHH2UVSCCHFXCGJBXEW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_99&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGHH2UVSCCHFXC.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Firefly-10 Grey Sports,Training,Gym,Walking,Stylish Walking Shoes For Women",asian,781,0.47,4.2,10997
https://www.flipkart.com/campus-siren-modern-athelisure-light-breathable-shoe-running-gym-casual-wear-running-shoes-women/p/itm9bc2ef8d1a2c3?pid=SHOHFS58SC4UE4TV&lid=LSTSHOHFS58SC4UE4TVWVXYJA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_103&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOHFS58SC4UE4TV.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"SIREN | Modern Athelisure Light & Breathable Shoe | Running, Gym & Casual Wear Running Shoes For Women",CAMPUS,1085,0.5,4.4,3508
https://www.flipkart.com/hrx-hrithik-roshan-059-02-running-shoes-women/p/itm6e11f6009737f?pid=SHOGREKFV9SFPBHN&lid=LSTSHOGREKFV9SFPBHN7YTIJC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_105&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGREKFV9SFPBHN.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,059 02 Running Shoes For Women,HRX by Hrithik Roshan,1175,0.69,4.2,2226
https://www.flipkart.com/hrx-hrithik-roshan-new-venus-pink-walking-shoes-women/p/itm007b5e6f3f7a5?pid=SHOGXP5SQWUYVCYB&lid=LSTSHOGXP5SQWUYVCYBEV49UI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_109&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGXP5SQWUYVCYB.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,NEW-VENUS-PINK Walking Shoes For Women,HRX by Hrithik Roshan,899,0.77,4,2833
https://www.flipkart.com/red-tape-etpu-athleisure-sports-shoes-women-soft-cushioned-insole-slip-resistance-walking/p/itm0d912ebed9ae6?pid=SHOH9UYF5BY9BYJN&lid=LSTSHOH9UYF5BY9BYJN6E4F6T&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_110&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOH9UYF5BY9BYJN.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"ETPU Athleisure Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE,1535,0.81,4.2,2854
https://www.flipkart.com/campus-lisa-n-walking-shoes-women/p/itm0cabb6f644898?pid=SHOGBAZHHMWDWQHQ&lid=LSTSHOGBAZHHMWDWQHQMX3HDE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_113&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGBAZHHMWDWQHQ.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,LISA Walking Shoes For Women,CAMPUS,799,0.27,4.2,8770
https://www.flipkart.com/lancer-cruizer-10sgry-org-running-shoes-women/p/itm58cd197a105b7?pid=SHOH8J894BHWASX5&lid=LSTSHOH8J894BHWASX57YLQR5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_116&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOH8J894BHWASX5.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,CRUIZER-10SGRY-ORG Running Shoes For Women,LANCER,970,0.42,4.1,14
https://www.flipkart.com/asian-firefly-03-navy-pink-sports-gym-jogging-walking-training-stylish-running-shoes-women/p/itm4677f10d77694?pid=SHOGKD6XN64JQWZB&lid=LSTSHOGKD6XN64JQWZBZRIUND&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_119&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGKD6XN64JQWZB.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Firefly-03 Navy Pink Sports,Gym,Jogging,Walking,Training,Stylish Running Shoes For Women",asian,759,0.49,4,1914
https://www.flipkart.com/fabbmate-casual-sneakers-women/p/itm58c5c480ffa5c?pid=SHOH2YZF6DGFBDEB&lid=LSTSHOH2YZF6DGFBDEBYN8I35&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_120&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOH2YZF6DGFBDEB.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Fabbmate Casual Sneakers For Women,Fabbmate,444,0.55,4,14918
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itm52bea2c9396b6?pid=SHOGZEZXYNAHQD2Z&lid=LSTSHOGZEZXYNAHQD2ZHRXVU5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_123&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGZEZXYNAHQD2Z.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"Fabbmate Trendy Sports Shoes for Women's Running,Walking with Memory Foam Running Shoes For Women",Fabbmate,380,0.52,4,132156
https://www.flipkart.com/puma-supernal-v2-wns-sneakers-women/p/itm5401c6239a815?pid=SHOGGKSZRGHG2P6U&lid=LSTSHOGGKSZRGHG2P6URE2PZJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_129&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGGKSZRGHG2P6U.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Supernal V2 Wns Sneakers For Women,PUMA,1595,0.58,4.1,3983
https://www.flipkart.com/asian-superfly-02-mauve-sports-training-gym-walking-trendy-stylish-walking-shoes-women/p/itm0cc41d2e3003f?pid=SHOGHCHFMJXASSR5&lid=LSTSHOGHCHFMJXASSR5NTFDBN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_134&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGHCHFMJXASSR5.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"Superfly-02 Mauve ,Sports,Training,Gym,Walking,Trendy Stylish Walking Shoes For Women",asian,915,0.54,4.1,1982
https://www.flipkart.com/campus-ciara-women-s-sports-shoes-breathable-mesh-upper-cushioned-insole-lace-up-running-women/p/itm8b38fb2ec7c5a?pid=SHOH4CKJZDTZNMBK&lid=LSTSHOH4CKJZDTZNMBKYJ9WJQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_135&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOH4CKJZDTZNMBK.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,CIARA Women's Sports Shoes | Breathable Mesh Upper & Cushioned Insole | Lace-Up Running Shoes For Women,CAMPUS,1085,0.45,4.4,4402
