product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/avant-reva-running-shoe-breathable-mesh-upper-cushioned-comfort-high-traction-adoptive-shoes-women/p/itm0663889880e2d?pid=SHOHC5GK7NDGXEZQ&lid=LSTSHOHC5GK7NDGXEZQHFNG2X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_88&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fnbt2w52fKb8oeGoOvGin1E0bLVxyrO2PZuUAs2aQ-vevUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Reva Running Shoe Breathable Mesh Upper Cushioned Comfort High Traction Adoptive Running Shoes For Women,AVANT,859,0.33,3.9,119
https://www.flipkart.com/asian-cute-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-peach-jogging-walking-gym-party/p/itmb152f91cc5259?pid=SHOFMY6JBUM6QFUG&lid=LSTSHOFMY6JBUM6QFUGJFVCRR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_89&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOFMY6JBUM6QFUG.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight peach shoes for jogging, walking, gym & party Running Shoes For Women",asian,669,0.16,4.2,98706
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm4e0e244fc79ac?pid=SHOH5GCYXHN6CYUF&lid=LSTSHOH5GCYXHN6CYUFYJ6RHV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_91&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fm4cEK1iTm0KlElvocdSDpMi9ywkBofqQH_1ZbBKDAVCA%3D%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox,470,0.52,3.4,592
https://www.flipkart.com/asian-firefly-08-black-gym-sports-walking-training-stylish-running-shoes-women/p/itmc3567e33847ee?pid=SHOGN8ZBKWZFQHXK&lid=LSTSHOGN8ZBKWZFQHXKSWTJKF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_95&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGN8ZBKWZFQHXK.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Firefly-08 Black Gym,Sports,Walking,Training,Stylish Running Shoes For Women",asian,759,0.49,4.1,22285
https://www.flipkart.com/off-limits-gladiator-w-running-shoes-women/p/itmabedf47379ec7?pid=SHOHBYFZ245DX2HX&lid=LSTSHOHBYFZ245DX2HXHFBGZH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_97&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fkMcRfT_Jc70IttF6LOn_zUfssgw-TARR_sN27XtF6Yvg%3D%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,GLADIATOR W Running Shoes For Women,OFF LIMITS,1899,0.7,4.4,30
https://www.flipkart.com/campus-camp-eloy-walking-shoes-women/p/itm15b9bf2b39458?pid=SHOGMFFXT3EH6SVJ&lid=LSTSHOGMFFXT3EH6SVJ6UV1CY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_100&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGMFFXT3EH6SVJ.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,CAMP ELOY Walking Shoes For Women,CAMPUS,899,0.1,4.3,12484
https://www.flipkart.com/rowlans-100-genuine-durable-comfortable-casual-sport-training-gym-shoes-women/p/itm3a5f8b6f72284?pid=SHOGXGMSACGYWC9T&lid=LSTSHOGXGMSACGYWC9TBEWTF3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_101&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fnzrUACfdG_ocunDQ30Xd9-XrOV12rh51x03A9skYj71g%3D%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"100% Genuine,Durable,comfortable,Casual Sport Training & Gym Shoes For Women",Rowlans,499,0.75,3.8,137
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itmfaa6b7cacbce5?pid=SHOGUYEUKKBK7XAF&lid=LSTSHOGUYEUKKBK7XAFZJ8VBF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_102&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fnBE2HCWBaKdPG6cezFA9IONCHi3ptANoqQMIPhg95PzqV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian,773,0.48,4.2,5057
https://www.flipkart.com/asian-08-grey-gym-sports-walking-training-stylish-running-shoes-women/p/itmf811704d4fdbb?pid=SHOGN8ZBKAWME9YW&lid=LSTSHOGN8ZBKAWME9YWJS02JK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_104&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGN8ZBKAWME9YW.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"-08 Grey Gym,Sports,Walking,Training,Stylish Running Shoes For Women",asian,759,0.49,4.1,22285
https://www.flipkart.com/campus-annie-women-s-casual-shoes-sock-like-fit-integrated-foamlite-tech-slip-walking-women/p/itm5b23c60f4431f?pid=SHOGFXFCE9WZAEV8&lid=LSTSHOGFXFCE9WZAEV8RP9UUJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_106&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGFXFCE9WZAEV8.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,ANNIE Women's Casual Shoes | Sock-Like Fit | Integrated FoamLite Tech | Slip On Walking Shoes For Women,CAMPUS,970,0.3,4.2,51790
https://www.flipkart.com/avant-smoothfit-outdoor-sports-shoes-enhanced-grip-tpr-outsole-running-women/p/itm6e02760e89759?pid=SHOGXGDFAETZCEZR&lid=LSTSHOGXGDFAETZCEZRHH2EU5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_107&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3fl-Fh_zQ2LdRKXFiYIqzPEcc0j7V46DThTS_ZLhlJuHNA891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,Smoothfit Outdoor Sports Shoes with Enhanced Grip TPR Outsole Running Shoes For Women,AVANT,839,0.35,4.2,319
https://www.flipkart.com/asian-grey-sports-gym-walking-training-stylish-running-shoes-women/p/itm8b461c6433a0b?pid=SHOGPDGUKGYPZNBF&lid=LSTSHOGPDGUKGYPZNBF5HICIW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_108&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3flMY4_zJnf7AO8FFw9Rdmit_TDVgse4OTu1w0K_qooOxhhTy0lUJ14SzoMSv_CzLF0%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"Grey Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian,799,0.23,4.2,98706
https://www.flipkart.com/campus-annie-women-s-casual-shoes-sock-like-fit-integrated-foamlite-tech-slip-walking-women/p/itm6949640c6e097?pid=SHOGAA3TXZWKZCEK&lid=LSTSHOGAA3TXZWKZCEKM36FYX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_114&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGAA3TXZWKZCEK.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,ANNIE Women's Casual Shoes | Sock-Like Fit | Integrated FoamLite Tech | Slip On Walking Shoes For Women,CAMPUS,970,0.3,4.2,51790
https://www.flipkart.com/campus-camp-eloy-walking-shoes-women/p/itm2d7a5ff0c22e2?pid=SHOGMNTUWMDUTYPN&lid=LSTSHOGMNTUWMDUTYPNPARXBG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_115&otracker=search&otracker1=search&fm=organic&iid=f4c70154-6d53-4794-8820-2be8c657370f.SHOGMNTUWMDUTYPN.SEARCH&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,CAMP ELOY Walking Shoes For Women,CAMPUS,899,0.1,4.3,12484
https://www.flipkart.com/avant-magix-running-training-shoes-superior-traction-anti-skid-lightweight-shoes-women/p/itm8902c4f38ea68?pid=SHOHYGASUGYKQGG4&lid=LSTSHOHYGASUGYKQGG4XESAHW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_118&otracker=search&otracker1=search&fm=organic&iid=en_WH8iCLl9MnLlUilQW5B3-fHdntZq_VxuvITezpeR3flK1ARXYLXgYUGY3VkJ8Awts0iFFZiETrl9XzsWQhzvQq8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=4cgguamb5s0000001763207670936&qH=32e27b1148959538,"MagiX Running and Training Shoes-Superior Traction,Anti Skid, Lightweight Running Shoes For Women",AVANT,845,0.39,4.2,420
https://www.flipkart.com/asian-mercury-11-mint-sports-gym-walking-training-stylish-running-shoes-women/p/itmd59c8ace18690?pid=SHOGPDFBQH3XNDNB&lid=LSTSHOGPDFBQH3XNDNBBRIIQR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_121&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfOJvx42VfQelHhR4eR14HfNqVbnbx9H478XfbsxcE1Ws_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"Mercury-11 Mint Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian,788,0.24,4.2,98706
https://www.flipkart.com/power-womens-slip-on-sports-shoes-lightweight-comfort-style-running-women/p/itm11ebfc977d98e?pid=SHOHHGR9N8MBXJHH&lid=LSTSHOHHGR9N8MBXJHHUZFBMV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_124&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHHGR9N8MBXJHH.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Power Women’s Slip-On Sports Shoes – Lightweight Comfort & Style Running Shoes For Women,POWER,1699,,,
https://www.flipkart.com/power-women-lace-up-sports-shoes-comfort-meets-performance-running/p/itmc120aa1cdb652?pid=SHOHHGR9HPEHFVPZ&lid=LSTSHOHHGR9HPEHFVPZQBQON9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_125&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHHGR9HPEHFVPZ.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Power Women Lace-Up Sports Shoes – Comfort Meets Performance Running Shoes For Women,POWER,3599,,,
https://www.flipkart.com/campus-siren-modern-athelisure-light-breathable-shoe-running-gym-casual-wear-running-shoes-women/p/itm9bc2ef8d1a2c3?pid=SHOHFS58SC4UE4TV&lid=LSTSHOHFS58SC4UE4TVWVXYJA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_126&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHFS58SC4UE4TV.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"SIREN | Modern Athelisure Light & Breathable Shoe | Running, Gym & Casual Wear Running Shoes For Women",CAMPUS,1085,0.5,4.4,3508
https://www.flipkart.com/avant-reva-running-shoe-breathable-mesh-upper-cushioned-comfort-high-traction-adoptive-shoes-women/p/itm0663889880e2d?pid=SHOHC5GK7NDGXEZQ&lid=LSTSHOHC5GK7NDGXEZQHFNG2X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_127&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfNKKqsT5Eyp4_e0T6Ktnr6Bu_0g1Ra6LrAFglVEfXLAgvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Reva Running Shoe Breathable Mesh Upper Cushioned Comfort High Traction Adoptive Running Shoes For Women,AVANT,859,0.33,3.9,119
https://www.flipkart.com/asian-running-shoes-women/p/itmc1def311b6ff8?pid=SHOH7YBZXR5Z6VEV&lid=LSTSHOH7YBZXR5Z6VEVNLNPQJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_128&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfM2nf-VD7Cpw32o5zyVfji1jzyAIlrZ945IMoQl4eJ0OfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Running Shoes For Women,asian,799,0.23,4.5,35
https://www.flipkart.com/hrx-hrithik-roshan-new-chn-white-walking-shoes-women/p/itm74d7590696a48?pid=SHOGXHHKPG34N9U4&lid=LSTSHOGXHHKPG34N9U4WWUTN3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_130&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGXHHKPG34N9U4.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,NEW-CHN-WHITE Walking Shoes For Women,HRX by Hrithik Roshan,999,0.75,4,2833
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm4e0e244fc79ac?pid=SHOH5GCYXHN6CYUF&lid=LSTSHOH5GCYXHN6CYUFYJ6RHV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_131&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfOJkpi0ihK-sdzjOKiAjxmWi9ywkBofqQH_1ZbBKDAVCA%3D%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox,470,0.52,3.4,592
https://www.flipkart.com/fabbmate-ogyi-shoes-latest-collection-sneakers-girls-women/p/itmdb016aed28814?pid=SHOH3GYHHZJK2XRZ&lid=LSTSHOH3GYHHZJK2XRZBVFLMS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_133&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOH3GYHHZJK2XRZ.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Ogyi Shoes Latest Collection Sneakers Girls Sneakers Ogyi Shoes Sneakers For Women,Fabbmate,445,0.55,3.8,3094
https://www.flipkart.com/off-limits-gladiator-w-running-shoes-women/p/itmabedf47379ec7?pid=SHOHBYFZ245DX2HX&lid=LSTSHOHBYFZ245DX2HXHFBGZH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_137&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfM75kFeppgSbBDl5wLbNx5sfssgw-TARR_sN27XtF6Yvg%3D%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,GLADIATOR W Running Shoes For Women,OFF LIMITS,1899,0.7,4.4,30
https://www.flipkart.com/rowlans-100-genuine-durable-comfortable-casual-sport-training-gym-shoes-women/p/itm3a5f8b6f72284?pid=SHOGXGMSACGYWC9T&lid=LSTSHOGXGMSACGYWC9TBEWTF3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_141&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfMs-0wEoo3FRCI9dOiE3cyzuznTtlOCyau5CzN4D7MS6Q%3D%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"100% Genuine,Durable,comfortable,Casual Sport Training & Gym Shoes For Women",Rowlans,499,0.75,3.8,137
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itmfaa6b7cacbce5?pid=SHOGUYEUKKBK7XAF&lid=LSTSHOGUYEUKKBK7XAFZJ8VBF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_142&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfMHKcJHjMSIOpTQfuhm27M3NCHi3ptANoqQMIPhg95PzqV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian,773,0.48,4.2,5057
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm9092b85991653?pid=SHOGJ2W8CZVPQNDZ&lid=LSTSHOGJ2W8CZVPQNDZIBURCN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_143&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGJ2W8CZVPQNDZ.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance,361,0.63,3.9,14750
https://www.flipkart.com/avant-smoothfit-outdoor-sports-shoes-enhanced-grip-tpr-outsole-running-women/p/itm6e02760e89759?pid=SHOGXGDFAETZCEZR&lid=LSTSHOGXGDFAETZCEZRHH2EU5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_147&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfNUf4LTL9ERedV0lSUDXASEge_wR1Cd_isXEHmlNwvZ3A891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Smoothfit Outdoor Sports Shoes with Enhanced Grip TPR Outsole Running Shoes For Women,AVANT,839,0.35,4.2,319
https://www.flipkart.com/asian-grey-sports-gym-walking-training-stylish-running-shoes-women/p/itm8b461c6433a0b?pid=SHOGPDGUKGYPZNBF&lid=LSTSHOGPDGUKGYPZNBF5HICIW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_148&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfOp-s-pr-wdTX9820zxRTXv_TDVgse4OTu1w0K_qooOxhhTy0lUJ14SzoMSv_CzLF0%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"Grey Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian,799,0.23,4.2,98706
https://www.flipkart.com/asian-riya-04-navy-pink-sports-shoes-gym-shoes-casual-shoes-walking-shoes-running-shoes-women/p/itmc2c39df379fcc?pid=SHOFMY6JHGURGZX7&lid=LSTSHOFMY6JHGURGZX7PPGUF0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_150&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOFMY6JHGURGZX7.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"Riya-04 Navy Pink Sports Shoes,Gym Shoes,Casual Shoes,Walking Shoes, Running Shoes For Women",asian,647,0.35,4.1,41709
https://www.flipkart.com/campus-annie-women-s-casual-shoes-sock-like-fit-integrated-foamlite-tech-slip-walking-women/p/itma1ceee81047fd?pid=SHOGACFWPDMQYNSH&lid=LSTSHOGACFWPDMQYNSHU19SZD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_153&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGACFWPDMQYNSH.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,ANNIE Women's Casual Shoes | Sock-Like Fit | Integrated FoamLite Tech | Slip On Walking Shoes For Women,CAMPUS,970,0.3,4.2,51790
https://www.flipkart.com/avant-magix-running-training-shoes-superior-traction-anti-skid-lightweight-shoes-women/p/itm8902c4f38ea68?pid=SHOHYGASUGYKQGG4&lid=LSTSHOHYGASUGYKQGG4XESAHW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_158&otracker=search&otracker1=search&fm=organic&iid=en_3kGici85ROOiWmisstU1KxBsFdBwh_ckeViaAmAegfOAya-uCnoyUU9KKEVRm0ais0iFFZiETrl9XzsWQhzvQq8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"MagiX Running and Training Shoes-Superior Traction,Anti Skid, Lightweight Running Shoes For Women",AVANT,845,0.39,4.2,420
https://www.flipkart.com/campus-ciara-women-s-sports-shoes-breathable-mesh-upper-cushioned-insole-lace-up-running-women/p/itm28c0949f42845?pid=SHOH4CKKY5E76YFD&lid=LSTSHOH4CKKY5E76YFDFFHDJL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_159&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOH4CKKY5E76YFD.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,CIARA Women's Sports Shoes | Breathable Mesh Upper & Cushioned Insole | Lace-Up Running Shoes For Women,CAMPUS,1085,0.45,4.4,4402
https://www.flipkart.com/asian-mercury-11-mint-sports-gym-walking-training-stylish-running-shoes-women/p/itmd59c8ace18690?pid=SHOGPDFBQH3XNDNB&lid=LSTSHOGPDFBQH3XNDNBBRIIQR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_161&otracker=search&otracker1=search&fm=organic&iid=en_3VxE6OByoemFw7CxFIGZYHJHwzfFm8JZRS8oZb5Uh6x4ThgdcnBbRLSfWMu51s7FqVbnbx9H478XfbsxcE1Ws_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,"Mercury-11 Mint Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian,788,0.24,4.2,98706
https://www.flipkart.com/hrx-hrithik-roshan-059-02-running-shoes-women/p/itm6e11f6009737f?pid=SHOGREKFV9SFPBHN&lid=LSTSHOGREKFV9SFPBHN7YTIJC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_163&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGREKFV9SFPBHN.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,059 02 Running Shoes For Women,HRX by Hrithik Roshan,1175,0.69,4.2,2226
https://www.flipkart.com/avant-reva-running-shoe-breathable-mesh-upper-cushioned-comfort-high-traction-adoptive-shoes-women/p/itm0663889880e2d?pid=SHOHC5GK7NDGXEZQ&lid=LSTSHOHC5GK7NDGXEZQHFNG2X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_167&otracker=search&otracker1=search&fm=organic&iid=en_3VxE6OByoemFw7CxFIGZYHJHwzfFm8JZRS8oZb5Uh6zGmB5TDCvl2tJ9oI39R9ApHyXMxzVp_qXWRJE3tabd5vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Reva Running Shoe Breathable Mesh Upper Cushioned Comfort High Traction Adoptive Running Shoes For Women,AVANT,859,0.33,3.9,119
https://www.flipkart.com/asian-running-shoes-women/p/itmc1def311b6ff8?pid=SHOH7YBZXR5Z6VEV&lid=LSTSHOH7YBZXR5Z6VEVNLNPQJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_168&otracker=search&otracker1=search&fm=organic&iid=en_3VxE6OByoemFw7CxFIGZYHJHwzfFm8JZRS8oZb5Uh6xfI3atxqPLEcb7WRFwFozGjzyAIlrZ945IMoQl4eJ0OfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Running Shoes For Women,asian,799,0.23,4.5,35
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm4e0e244fc79ac?pid=SHOH5GCYXHN6CYUF&lid=LSTSHOH5GCYXHN6CYUFYJ6RHV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_171&otracker=search&otracker1=search&fm=organic&iid=en_3VxE6OByoemFw7CxFIGZYHJHwzfFm8JZRS8oZb5Uh6ylpSyXeLgku2dB3D7P1LWei9ywkBofqQH_1ZbBKDAVCA%3D%3D&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox,470,0.52,3.4,592
